{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.52,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.52,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.52,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.52,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.60,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.34,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.52,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.60,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.52,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.60,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.52,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.52,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.68,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.52,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.73,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.52,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.60,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.52,0.59,0.67,}
{0.73,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.60,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.68,}
{0.74,0.34,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.52,0.59,0.67,}
{0.74,0.34,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.34,0.66,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
{0.74,0.33,0.65,0.53,0.59,0.67,}
